zl,zs,pix_arc,nfw_name,nfw_x0,nfw_y0,nfw_logmass,nfw_concentration,nfw_axisrat,nfw_theta,nfw_add,nfw_radius,nfw_rho0,hern_name,hern_x0,hern_y0,hern_logmass,hern_effrad,hern_axisrat,hern_theta,hern_add,hern_radius,hern_norm,mult1_m,mult1_x0,mult1_y0,mult1_norm,mult1_slope,mult1_theta,mult1_add,mult3_m,mult3_x0,mult3_y0,mult3_norm,mult3_slope,mult3_theta,mult3_add,mult4_m,mult4_x0,mult4_y0,mult4_norm,mult4_slope,mult4_theta,mult4_add,ex_norm,ex_theta,ex_add,rhoc,sigCrit,angDist
0.6496837349265325,2.8128659109168863,89.47341815881273,p01,0.0,0.0,11.921262973768032,7.361719998377512,0.85,0.0,True,21.141688406734822,22601291.987140052,p02,0.0,0.0,10.274337126647609,0.5419341769715809,0.85,0.0,True,0.29860573151134107,112424985446.28441,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,264.11160241383243,1839365296.7813315,1447953.777761611
0.5803084187457405,2.33908197421011,23.519885052597804,p01,0.0,0.0,12.710351430594544,6.581577075756802,0.85,0.0,True,44.48147080780176,16036077.686843263,p02,0.0,0.0,11.536246828113313,5.7760230412603715,0.85,0.0,True,3.182588695734465,1697170257.0650086,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,244.17741610046792,1935176327.1066809,1373924.6781860478
0.4568784989445149,1.5464954271674216,153.3152691568374,p01,0.0,0.0,11.659292123748143,8.67437325186467,0.85,0.0,True,15.769747096961755,26980260.5766206,p02,0.0,0.0,9.883187436958954,0.5950808608296901,0.85,0.0,True,0.32788955431715927,34500455128.743034,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,212.80656248346853,2241753039.218789,1209980.9349910743
0.479614206944109,2.278347721821958,117.3966713841569,p01,0.0,0.0,11.709429569637374,8.467998675765283,0.85,0.0,True,16.648216711335575,26103970.25703946,p02,0.0,0.0,9.92149252231714,0.3108980832979172,0.85,0.0,True,0.1713048438971524,264243141312.4025,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,218.20538235916712,1971825883.805359,1243667.0450469162
0.7686306169459458,2.444062872120321,135.30999038975543,p01,0.0,0.0,11.70392141743246,7.189502194536109,0.85,0.0,True,17.513561718989582,24463915.753095374,p02,0.0,0.0,10.00422883561393,0.34846493646974713,0.85,0.0,True,0.1920041799948307,227047600557.55933,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,302.400788382402,1994961766.1010635,1550415.6976191779
0.6309104723645422,3.3318348919112433,69.58866762707055,p01,0.0,0.0,12.176516044977491,7.089066135868183,0.85,0.0,True,26.89654615736082,20230608.67920076,p02,0.0,0.0,10.55995852860617,1.821779988790032,0.85,0.0,True,1.0038007738233077,5712629810.216362,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,258.54777888629405,1760987399.2288203,1429057.7775110058
0.5881356546041981,1.961532201689265,29.321970790513017,p01,0.0,0.0,12.864445759371302,6.364492968432251,0.85,0.0,True,51.62176582668621,14954629.02067293,p02,0.0,0.0,11.409810502590716,6.685477628455391,0.85,0.0,True,3.683698173278921,818047493.0664294,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,246.34125647528163,2063982042.0629466,1382870.6456736727
0.8708866868513286,2.1354799145340455,49.062766087797264,p01,0.0,0.0,12.475481403126913,5.963984300817755,0.85,0.0,True,36.718227818750925,17722207.660715546,p02,0.0,0.0,11.049520076989527,2.129924538160651,0.85,0.0,True,1.1735884205265188,11035518959.972717,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,339.70988721707374,2276237797.349891,1618166.0739928253
0.45600582590545097,2.5036849532328436,71.26020332919889,p01,0.0,0.0,11.909744869138976,8.258925325184649,0.85,0.0,True,20.07993567205603,23948874.158555053,p02,0.0,0.0,10.341851087992204,0.47553233924075994,0.85,0.0,True,0.2620183189216587,194391043837.49942,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,212.60266030154108,1946249260.0723395,1208653.7058064358
0.7812785303466274,1.8560618341511748,59.43944105010953,p01,0.0,0.0,12.732961362518635,5.9336450892571575,0.85,0.0,True,46.524208026925685,15816324.344915312,p02,0.0,0.0,10.775882419236996,2.5197835863108926,0.85,0.0,True,1.388400756057302,3549425183.9440646,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,306.7899242219441,2344585976.6931634,1559726.066041838
0.5462652991901638,2.732062894575478,59.416673312219835,p01,0.0,0.0,11.922019593525055,7.804959954408326,0.85,0.0,True,20.744313114930463,23118386.324861076,p02,0.0,0.0,10.741731528993029,2.315822135777808,0.85,0.0,True,1.2760179968135723,4226503779.058444,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,235.01293916681456,1858247365.1388583,1333129.4363705765
0.46247302220630565,1.450556390766092,21.92438798380063,p01,0.0,0.0,12.47738857795025,7.352543942001135,0.85,0.0,True,34.7883306351139,18269004.930194307,p02,0.0,0.0,11.5177246937256,2.568525968726555,0.85,0.0,True,1.415257808768332,18494310552.828686,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,214.11954887146322,2304177675.6950073,1218428.643966382
0.5772864483219109,1.1097626751923317,118.10117267714301,p01,0.0,0.0,11.775184740905821,7.884598850462926,0.85,0.0,True,18.13426779338789,24526587.84532752,p02,0.0,0.0,10.242295083123505,0.3658080469959396,0.85,0.0,True,0.20156023389476274,339547591164.28284,1,0.0,0.0,0.0,2.0,0.0,True,3,0.0,0.0,0.0,2.0,0.0,True,4,0.0,0.0,0.0,2.0,0.0,True,0.0,0.0,True,243.34770484534624,2995810326.591437,1370428.3278493374
