t_sec,rss_gib
0.005463361740112305,0.004817962646484375
0.016547679901123047,0.007266998291015625
0.02727675437927246,0.007266998291015625
0.03802776336669922,0.007266998291015625
0.04877495765686035,0.00728607177734375
0.05954313278198242,0.008464813232421875
0.07027173042297363,0.00989532470703125
0.08100247383117676,0.010650634765625
0.09172964096069336,0.010650634765625
0.10245108604431152,0.01090240478515625
0.11317300796508789,0.013004302978515625
0.1239013671875,0.01581573486328125
0.1346275806427002,0.01874542236328125
0.1453390121459961,0.01874542236328125
0.15607047080993652,0.01874542236328125
0.16678833961486816,0.01874542236328125
0.17751812934875488,0.01874542236328125
0.18823671340942383,0.01874542236328125
0.19896745681762695,0.01874542236328125
0.20969390869140625,0.01874542236328125
0.22040510177612305,0.01874542236328125
0.2311382293701172,0.01874542236328125
0.24187493324279785,0.01874542236328125
0.25260281562805176,0.0189971923828125
0.26331114768981934,0.019298553466796875
0.274031400680542,0.019298553466796875
0.28475236892700195,0.019298553466796875
0.2954697608947754,0.019298553466796875
0.3061997890472412,0.019298553466796875
0.31691694259643555,0.019298553466796875
0.3276338577270508,0.019298553466796875
0.33834123611450195,0.019298553466796875
0.3490586280822754,0.019298553466796875
0.3597869873046875,0.019298553466796875
0.370499849319458,0.019298553466796875
0.3812110424041748,0.019298553466796875
0.3919384479522705,0.019298553466796875
0.4026937484741211,0.019298553466796875
0.4134054183959961,0.019298553466796875
0.42412757873535156,0.019298553466796875
0.43485260009765625,0.019298553466796875
0.4455540180206299,0.019298553466796875
0.456279993057251,0.019382476806640625
0.467012882232666,0.019969940185546875
0.4777359962463379,0.021350860595703125
0.48845577239990234,0.021938323974609375
0.49918508529663086,0.022556304931640625
0.5099179744720459,0.02362060546875
0.520646333694458,0.024143218994140625
0.5313551425933838,0.024143218994140625
0.5420823097229004,0.024143218994140625
0.5528123378753662,0.024143218994140625
0.5635199546813965,0.024143218994140625
0.5742630958557129,0.024143218994140625
0.5849909782409668,0.024143218994140625
0.5957193374633789,0.024143218994140625
0.6064348220825195,0.024143218994140625
0.6171660423278809,0.024143218994140625
0.6279003620147705,0.024143218994140625
0.6386258602142334,0.024143218994140625
0.6493411064147949,0.024143218994140625
0.660057544708252,0.024810791015625
