t_sec,rss_gib
0.006855964660644531,0.0051727294921875
0.01864790916442871,0.007427215576171875
0.030085086822509766,0.007427215576171875
0.041666507720947266,0.007427215576171875
0.05297064781188965,0.007427215576171875
0.06415796279907227,0.007427215576171875
0.07534909248352051,0.007427215576171875
0.08655357360839844,0.007427215576171875
0.0980226993560791,0.007427215576171875
0.10946774482727051,0.007427215576171875
0.12082552909851074,0.008602142333984375
0.13225722312927246,0.009918212890625
0.1437535285949707,0.01067352294921875
0.155045747756958,0.011173248291015625
0.16638541221618652,0.01446533203125
0.1776885986328125,0.018558502197265625
0.188995361328125,0.01886749267578125
0.20029878616333008,0.01886749267578125
0.21181273460388184,0.01886749267578125
0.2231769561767578,0.01886749267578125
0.23453211784362793,0.01886749267578125
0.2458178997039795,0.01886749267578125
0.2570979595184326,0.01886749267578125
0.2683982849121094,0.01886749267578125
0.2797396183013916,0.01886749267578125
0.29102587699890137,0.01886749267578125
0.302335262298584,0.01886749267578125
0.3136284351348877,0.01886749267578125
0.3251323699951172,0.01886749267578125
0.33644533157348633,0.01886749267578125
0.34785008430480957,0.019443511962890625
0.3591628074645996,0.019866943359375
0.37047481536865234,0.021183013916015625
0.3818013668060303,0.0217437744140625
0.3931155204772949,0.022247314453125
0.40456199645996094,0.02286529541015625
0.415877103805542,0.0238800048828125
0.4272322654724121,0.0238800048828125
0.4385337829589844,0.0238800048828125
0.4498436450958252,0.0238800048828125
0.46114277839660645,0.0238800048828125
0.4727001190185547,0.0238800048828125
0.48398518562316895,0.0238800048828125
0.4952692985534668,0.0238800048828125
0.5065665245056152,0.0238800048828125
0.5178580284118652,0.0238800048828125
0.5292363166809082,0.024211883544921875
0.5405778884887695,0.024211883544921875
0.5518703460693359,0.024211883544921875
0.563422441482544,0.024211883544921875
0.5747451782226562,0.024211883544921875
0.5860435962677002,0.024211883544921875
0.597379207611084,0.024211883544921875
0.6086883544921875,0.024211883544921875
0.6199791431427002,0.024211883544921875
0.6312916278839111,0.024211883544921875
0.6426241397857666,0.024211883544921875
0.6539251804351807,0.024211883544921875
0.6652283668518066,0.024211883544921875
0.6767652034759521,0.024211883544921875
0.6880607604980469,0.02527618408203125
0.6994836330413818,0.02603912353515625
0.7109746932983398,0.0266265869140625
0.7222630977630615,0.0266265869140625
0.7336122989654541,0.0266265869140625
0.7450771331787109,0.0266265869140625
0.7563726902008057,0.0266265869140625
0.7676682472229004,0.0266265869140625
0.7789573669433594,0.0266265869140625
0.7903707027435303,0.0266265869140625
0.8022096157073975,0.0266265869140625
0.8137483596801758,0.0266265869140625
0.825298547744751,0.0266265869140625
0.8365926742553711,0.0266265869140625
0.8479244709014893,0.0266265869140625
0.8591709136962891,0.0266265869140625
0.8704650402069092,0.0266265869140625
0.8817667961120605,0.0266265869140625
0.8930642604827881,0.02732086181640625
0.9045307636260986,0.02805328369140625
0.9158265590667725,0.028476715087890625
0.9271218776702881,0.0304718017578125
0.938560962677002,0.03072357177734375
0.9500372409820557,0.030963897705078125
0.9615051746368408,0.032970428466796875
0.9729278087615967,0.036376953125
0.984215259552002,0.036376953125
0.9956421852111816,0.036376953125
1.006943941116333,0.036376953125
1.0187838077545166,0.036376953125
1.0303492546081543,0.036376953125
1.0418500900268555,0.036376953125
1.053236484527588,0.036376953125
1.0645205974578857,0.036376953125
1.0759477615356445,0.036376953125
1.087512731552124,0.036376953125
1.098820447921753,0.036376953125
1.1101093292236328,0.036376953125
1.121612787246704,0.036376953125
1.133026123046875,0.037670135498046875
1.1446378231048584,0.038570404052734375
1.1563658714294434,0.0393218994140625
1.1680908203125,0.03990936279296875
1.1794383525848389,0.040622711181640625
1.1912102699279785,0.04077911376953125
1.202761173248291,0.041217803955078125
1.2142112255096436,0.041461944580078125
1.2258646488189697,0.041851043701171875
1.237194299697876,0.04245758056640625
1.2485435009002686,0.04354095458984375
1.2598514556884766,0.043773651123046875
1.2712957859039307,0.0440216064453125
1.2829158306121826,0.0450286865234375
1.2942826747894287,0.04528045654296875
1.3058209419250488,0.04528045654296875
1.3173093795776367,0.04528045654296875
1.3287270069122314,0.04528045654296875
1.340040683746338,0.04528045654296875
1.3514690399169922,0.04528045654296875
1.3628182411193848,0.04528045654296875
1.3744263648986816,0.04528045654296875
1.3859810829162598,0.04528045654296875
1.3973479270935059,0.04528045654296875
1.4086952209472656,0.04528045654296875
1.4200341701507568,0.04528045654296875
1.4315149784088135,0.04528045654296875
1.4428322315216064,0.04528045654296875
1.4541537761688232,0.04528045654296875
1.4655933380126953,0.04528045654296875
1.477071762084961,0.04528045654296875
1.4883911609649658,0.04528045654296875
1.4996802806854248,0.04528045654296875
1.5109896659851074,0.04528045654296875
1.5223033428192139,0.04528045654296875
1.5335972309112549,0.04528045654296875
1.5450077056884766,0.04528045654296875
1.556321382522583,0.04528045654296875
1.567772388458252,0.04528045654296875
1.5795373916625977,0.04528045654296875
1.5911734104156494,0.04528045654296875
1.6025416851043701,0.04528045654296875
1.613851547241211,0.04528045654296875
1.625549554824829,0.04528045654296875
1.6369976997375488,0.04528045654296875
1.6483128070831299,0.04528045654296875
1.6598551273345947,0.04528045654296875
