worker,peak_gib,ttl_time,w_eff
1.0,1.1342048645019531,80.42268228530884,1.1342048645019531
2.0,1.9223823547363281,40.20241641998291,0.9611911773681641
4.0,2.7552146911621094,38.87946438789368,0.6888036727905273
8.0,4.983619689941406,39.83196997642517,0.6229524612426758
16.0,9.039535522460938,47.171586751937866,0.5649709701538086
32.0,17.849143981933594,68.37355542182922,0.5577857494354248
64.0,33.34172439575195,100.53178644180298,0.5209644436836243
128.0,77.13191986083984,212.00516724586487,0.6025931239128113
