t_sec,rss_gib
0.006285429000854492,0.004795074462890625
0.017312288284301758,0.007965087890625
0.028070449829101562,0.009735107421875
0.038820743560791016,0.0102386474609375
0.049558401107788086,0.0107421875
0.06029844284057617,0.011051177978515625
0.07103705406188965,0.011051177978515625
0.08176231384277344,0.011913299560546875
0.09248852729797363,0.01587677001953125
0.1032106876373291,0.01866912841796875
0.1139369010925293,0.0189208984375
0.12466096878051758,0.0194244384765625
0.13537979125976562,0.019474029541015625
0.146101713180542,0.019474029541015625
0.15682077407836914,0.019474029541015625
0.1675434112548828,0.019474029541015625
0.17827916145324707,0.019474029541015625
0.18900680541992188,0.019474029541015625
0.19974303245544434,0.019474029541015625
0.21045422554016113,0.019474029541015625
0.22118878364562988,0.019474029541015625
0.23191118240356445,0.019474029541015625
0.24262309074401855,0.019474029541015625
0.2533409595489502,0.019474029541015625
0.2640719413757324,0.019474029541015625
0.2747964859008789,0.019557952880859375
0.2855091094970703,0.019557952880859375
0.29624056816101074,0.019557952880859375
0.3069632053375244,0.019557952880859375
0.31768345832824707,0.019557952880859375
0.32840609550476074,0.020397186279296875
0.3391437530517578,0.021419525146484375
0.34987568855285645,0.02179718017578125
0.3605988025665283,0.0220489501953125
0.3713350296020508,0.0220489501953125
0.38206982612609863,0.0220489501953125
0.3928086757659912,0.0220489501953125
0.40352392196655273,0.0220489501953125
0.4142637252807617,0.0220489501953125
0.42499446868896484,0.0220489501953125
0.4357175827026367,0.0220489501953125
0.44643163681030273,0.0220489501953125
0.4571645259857178,0.0220489501953125
0.46788477897644043,0.0220489501953125
0.47860240936279297,0.0220489501953125
0.48932838439941406,0.0220489501953125
0.5000622272491455,0.0220489501953125
0.5107893943786621,0.0220489501953125
0.5215070247650146,0.0220489501953125
0.5322272777557373,0.0220489501953125
0.5429604053497314,0.0220489501953125
0.553687334060669,0.0220489501953125
0.5644028186798096,0.0220489501953125
0.5751259326934814,0.0220489501953125
0.5858654975891113,0.0220489501953125
0.5966362953186035,0.0220489501953125
0.607374906539917,0.0220489501953125
0.6181046962738037,0.0220489501953125
0.628826379776001,0.0220489501953125
0.6395423412322998,0.0220489501953125
0.6502649784088135,0.0220489501953125
0.6610050201416016,0.0220489501953125
0.6717298030853271,0.0220489501953125
0.6824476718902588,0.02230072021484375
0.6931736469268799,0.022975921630859375
0.7039041519165039,0.023281097412109375
0.7146165370941162,0.023281097412109375
0.7253749370574951,0.023281097412109375
0.7361080646514893,0.023281097412109375
0.7468438148498535,0.023281097412109375
0.7575654983520508,0.023281097412109375
0.7682838439941406,0.023281097412109375
0.779015064239502,0.023281097412109375
0.7897489070892334,0.023281097412109375
0.8004610538482666,0.023281097412109375
0.8111934661865234,0.023281097412109375
0.8219337463378906,0.023281097412109375
0.832648754119873,0.023784637451171875
0.8433749675750732,0.023784637451171875
0.8541080951690674,0.023784637451171875
0.8648378849029541,0.023784637451171875
0.8755595684051514,0.023784637451171875
0.8863015174865723,0.0239715576171875
0.8970303535461426,0.0242919921875
0.9077825546264648,0.024852752685546875
0.9184935092926025,0.025356292724609375
0.9292230606079102,0.026248931884765625
0.9399604797363281,0.02684783935546875
0.9506769180297852,0.02684783935546875
0.9614031314849854,0.02684783935546875
0.9721317291259766,0.02684783935546875
0.9828526973724365,0.02684783935546875
0.9935710430145264,0.02684783935546875
1.0043163299560547,0.02684783935546875
1.015040636062622,0.02684783935546875
1.0257747173309326,0.02684783935546875
1.036489486694336,0.02684783935546875
1.047215223312378,0.02684783935546875
1.057936191558838,0.02684783935546875
1.068688154220581,0.02684783935546875
1.0794284343719482,0.02684783935546875
1.0901713371276855,0.02684783935546875
1.100907564163208,0.02684783935546875
1.1116347312927246,0.02719879150390625
1.122349739074707,0.02719879150390625
1.133085012435913,0.02719879150390625
1.1438171863555908,0.02719879150390625
1.1545331478118896,0.02719879150390625
1.1652677059173584,0.02719879150390625
